Frame #,# Obj,X,Y,Z,Doppler,Intensity,Abs Time
565,46,0.45508,1.9258,0.63965,-0.356,11,1.6173e+09
565,46,0.46094,1.9736,0.58398,-0.356,9,1.6173e+09
565,46,0.71387,1.9258,-1,0,7,1.6173e+09
565,46,0.43555,1.9414,0.079102,0.356,7,1.6173e+09
566,41,0.50488,1.7842,0.80371,0,10,1.6173e+09
566,41,0.57617,1.8086,0.77539,0,22,1.6173e+09
566,41,0.58496,1.8408,0.77148,0,31,1.6173e+09
566,41,0.52734,1.8984,0.75293,0,29,1.6173e+09
566,41,0.53418,1.918,0.78027,0,20,1.6173e+09
566,41,0.67773,1.9512,0.65625,0,10,1.6173e+09
566,41,0,1.7959,0.26758,0.356,7,1.6173e+09
566,41,0,1.8174,0.31934,0.356,10,1.6173e+09
566,41,0,1.8486,0.3125,0.356,11,1.6173e+09
566,41,-0.05957,1.876,0.32129,0.356,13,1.6173e+09
566,41,-0.12109,1.8848,0.41113,0.356,17,1.6173e+09
566,41,-0.12305,1.9277,0.34766,0.356,20,1.6173e+09
566,41,-0.18652,1.9746,0.18359,0.356,17,1.6173e+09
566,41,0.56836,1.7158,0.90527,0.356,31,1.6173e+09
566,41,0.57617,1.791,0.81445,0.356,67,1.6173e+09
566,41,0.58496,1.8379,0.77734,0.356,98,1.6173e+09
566,41,0.59277,1.8691,0.77441,0.356,95,1.6173e+09
566,41,0.53418,1.918,0.77832,0.356,63,1.6173e+09
566,41,0.54199,1.9346,0.81348,0.356,28,1.6173e+09
566,41,0.57617,1.7617,0.87598,0.71201,22,1.6173e+09
566,41,0.58496,1.8037,0.85352,0.71201,32,1.6173e+09
566,41,0.59277,1.8311,0.86133,0.71201,31,1.6173e+09
566,41,0.46777,1.8574,0.94922,0.71201,20,1.6173e+09
566,41,0.51953,1.9453,0.51953,-0.71201,11,1.6173e+09
566,41,0.52734,1.9824,0.4873,-0.71201,11,1.6173e+09
566,41,0.60156,1.9922,0.49023,-0.71201,8,1.6173e+09
566,41,0,1.8281,0.25,-0.356,9,1.6173e+09
566,41,0,1.8535,0.28125,-0.356,9,1.6173e+09
566,41,0,1.8701,0.35645,-0.356,11,1.6173e+09
566,41,-0.18164,1.9063,0.26172,-0.356,15,1.6173e+09
566,41,-0.12305,1.9355,0.30176,-0.356,18,1.6173e+09
566,41,-0.12402,1.9824,0.14941,-0.356,15,1.6173e+09
566,41,0.63184,1.7129,0.86719,-0.356,14,1.6173e+09
566,41,0.5127,1.8711,0.66211,-0.356,30,1.6173e+09
566,41,0.58496,1.9014,0.60449,-0.356,44,1.6173e+09
566,41,0.52734,1.9541,0.5918,-0.356,44,1.6173e+09
566,41,0.53418,1.9883,0.57715,-0.356,30,1.6173e+09
566,41,0.54199,2,0.63477,-0.356,13,1.6173e+09
566,41,-0.25293,1.998,-0.1709,-0.356,8,1.6173e+09
567,39,0.25293,1.8877,0.67676,0,11,1.6173e+09
567,39,0.32031,1.8809,0.75,0,19,1.6173e+09
567,39,0.38965,1.9043,0.73828,0,22,1.6173e+09
567,39,0.39551,1.9014,0.82227,0,19,1.6173e+09
567,39,0.33398,1.9043,0.91309,0,11,1.6173e+09
567,39,0,1.8008,0.23438,0.356,8,1.6173e+09
567,39,0,1.832,0.22363,0.356,11,1.6173e+09
567,39,0,1.8564,0.25781,0.356,14,1.6173e+09
567,39,0,1.8926,0.20605,0.356,18,1.6173e+09
567,39,-0.060547,1.9072,0.31152,0.356,22,1.6173e+09
567,39,-0.12305,1.9229,0.37207,0.356,22,1.6173e+09
567,39,-0.12402,1.9395,0.43652,0.356,17,1.6173e+09
567,39,0.5127,1.9043,0.56055,0.356,18,1.6173e+09
567,39,0.51953,1.9268,0.58594,0.356,27,1.6173e+09
567,39,0.59277,1.9297,0.6084,0.356,30,1.6173e+09
567,39,0.60156,1.9639,0.59473,0.356,23,1.6173e+09
567,39,0.67773,1.9443,0.67676,0.356,13,1.6173e+09
567,39,0.58496,1.917,0.55566,0.71201,8,1.6173e+09
567,39,0.52734,1.9697,0.53906,0.71201,9,1.6173e+09
567,39,0.60156,1.9727,0.56348,0.71201,8,1.6173e+09
567,39,0.31543,1.9316,0.50488,-0.71201,10,1.6173e+09
567,39,0.32031,1.959,0.51465,-0.71201,18,1.6173e+09
567,39,0.38965,1.9727,0.5293,-0.71201,23,1.6173e+09
567,39,0.39551,2.0029,0.52832,-0.71201,21,1.6173e+09
567,39,0.40137,2.0205,0.57422,-0.71201,13,1.6173e+09
567,39,0,1.8066,0.18555,-0.356,6,1.6173e+09
567,39,0,1.8418,0.11621,-0.356,10,1.6173e+09
567,39,0,1.8691,0.13574,-0.356,13,1.6173e+09
567,39,0,1.9004,0.1123,-0.356,17,1.6173e+09
567,39,-0.060547,1.9199,0.21777,-0.356,20,1.6173e+09
567,39,-0.18359,1.9258,0.32715,-0.356,19,1.6173e+09
567,39,0.37891,1.918,0.5127,-0.356,27,1.6173e+09
567,39,0.44824,1.916,0.57715,-0.356,50,1.6173e+09
567,39,0.45508,1.9453,0.57617,-0.356,64,1.6173e+09
567,39,0.46094,1.9795,0.56152,-0.356,59,1.6173e+09
567,39,0.46777,2.0078,0.56543,-0.356,38,1.6173e+09
567,39,0.47363,2.0459,0.53418,-0.356,17,1.6173e+09
567,39,0.53418,2,0.53418,-0.71201,13,1.6173e+09
569,2,0,1.8154,0.46875,0.356,5,1.6173e+09
569,2,0,1.8594,0.40918,0.356,6,1.6173e+09
570,27,0.70508,1.8516,0.5293,0,13,1.6173e+09
570,27,0.71484,1.8711,0.55859,0,25,1.6173e+09
570,27,0.72461,1.9053,0.54102,0,31,1.6173e+09
570,27,0.73535,1.9248,0.57031,0,27,1.6173e+09
570,27,0.67773,1.9766,0.57715,0,15,1.6173e+09
570,27,0,1.8691,0.14648,0.356,6,1.6173e+09
570,27,0,1.9004,0.11914,0.356,7,1.6173e+09
570,27,0,1.9229,0.19824,0.356,9,1.6173e+09
570,27,-0.061523,1.9043,0.46777,0.356,11,1.6173e+09
570,27,0,1.9121,0.55762,0.356,11,1.6173e+09
570,27,0.64941,1.8594,0.66699,0.356,14,1.6173e+09
570,27,0.65918,1.8848,0.67773,0.356,16,1.6173e+09
570,27,0.66797,1.8887,0.74609,0.356,13,1.6173e+09
570,27,0.64063,1.9004,0.42773,-0.71201,11,1.6173e+09
570,27,0.71484,1.9189,0.36133,-0.71201,21,1.6173e+09
570,27,0.72461,1.9404,0.39551,-0.71201,26,1.6173e+09
570,27,0.73535,1.9648,0.41113,-0.71201,22,1.6173e+09
570,27,0.67773,1.9932,0.5166,-0.71201,12,1.6173e+09
570,27,0,1.9033,0,-0.356,7,1.6173e+09
570,27,0,1.9287,0.12988,-0.356,9,1.6173e+09
570,27,0,1.9326,0.33789,-0.356,11,1.6173e+09
570,27,0,1.917,0.54199,-0.356,11,1.6173e+09
570,27,0.70508,1.877,0.42871,-0.356,31,1.6173e+09
570,27,0.71484,1.8916,0.48535,-0.356,57,1.6173e+09
570,27,0.72461,1.917,0.49805,-0.356,71,1.6173e+09
570,27,0.73535,1.9443,0.5,-0.356,60,1.6173e+09
570,27,0.8125,1.9492,0.48828,-0.356,34,1.6173e+09
571,26,0.44238,1.9043,0.5127,0,10,1.6173e+09
571,26,0.5127,1.9365,0.43457,0,18,1.6173e+09
571,26,0.64941,1.9053,0.52051,0,26,1.6173e+09
571,26,0.65918,1.9434,0.48633,0,28,1.6173e+09
571,26,0.73535,1.9346,0.53711,0,24,1.6173e+09
571,26,0.8125,1.9385,0.52832,0,14,1.6173e+09
571,26,0,1.7939,0.6377,0.356,5,1.6173e+09
571,26,0.12402,1.8838,0.63379,0.356,13,1.6173e+09
571,26,0.12598,1.8818,0.72656,0.356,17,1.6173e+09
571,26,0.19238,1.8809,0.79199,0.356,19,1.6173e+09
571,26,0.31543,1.9688,0.32813,-0.71201,10,1.6173e+09
571,26,0.57617,1.9297,0.38477,-0.71201,19,1.6173e+09
571,26,0.64941,1.9365,0.38965,-0.71201,29,1.6173e+09
571,26,0.72461,1.9414,0.39258,-0.71201,33,1.6173e+09
571,26,0.80176,1.9463,0.37695,-0.71201,29,1.6173e+09
571,26,0.74512,1.9951,0.40234,-0.71201,17,1.6173e+09
571,26,0.18652,1.8936,0.58887,-0.356,18,1.6173e+09
571,26,0.25293,1.9219,0.57129,-0.356,30,1.6173e+09
571,26,0.44824,1.9482,0.45508,-0.356,44,1.6173e+09
571,26,0.58496,1.9482,0.43066,-0.356,55,1.6173e+09
571,26,0.65918,1.9521,0.45117,-0.356,57,1.6173e+09
571,26,0.80176,1.9258,0.46777,-0.356,47,1.6173e+09
571,26,0.8125,1.9531,0.46973,-0.356,28,1.6173e+09
571,26,0.78027,1.9277,0,0.356,8,1.6173e+09
572,32,0.30664,1.8789,0.47656,0,6,1.6173e+09
572,32,0.37305,1.9033,0.45313,0,18,1.6173e+09
572,32,0.37891,1.9248,0.4873,0,35,1.6173e+09
572,32,0.44824,1.9482,0.4541,0,45,1.6173e+09
572,32,0.45508,1.9688,0.49219,0,40,1.6173e+09
572,32,0.46094,1.9971,0.49805,0,25,1.6173e+09
572,32,0.40137,2.04,0.50098,0,11,1.6173e+09
572,32,0,1.8252,0.27246,0.356,6,1.6173e+09
572,32,0,1.8154,0.46875,0.356,7,1.6173e+09
572,32,0,1.8438,0.47559,0.356,8,1.6173e+09
572,32,0.060547,1.9053,0.31836,0.356,9,1.6173e+09
572,32,0.31152,1.835,0.70801,0.356,11,1.6173e+09
572,32,0.25293,1.9043,0.62598,0.356,22,1.6173e+09
572,32,0.25586,1.9287,0.64648,0.356,27,1.6173e+09
572,32,0.3252,1.9561,0.62598,0.356,23,1.6173e+09
572,32,0.26367,1.9785,0.68164,0.356,12,1.6173e+09
572,32,0.32031,1.8379,0.85059,0.71201,7,1.6173e+09
572,32,0.31152,1.9502,0.25879,-0.71201,16,1.6173e+09
572,32,0.37891,1.9414,0.41406,-0.71201,31,1.6173e+09
572,32,0.38477,1.9785,0.37695,-0.71201,42,1.6173e+09
572,32,0.38965,2.0029,0.39941,-0.71201,39,1.6173e+09
572,32,0.39551,2.0361,0.37891,-0.71201,27,1.6173e+09
572,32,0.40137,2.0752,0.32422,-0.71201,15,1.6173e+09
572,32,0,1.9043,0.33301,-0.356,8,1.6173e+09
572,32,0.30664,1.9033,0.36621,-0.356,13,1.6173e+09
572,32,0.37305,1.9102,0.42383,-0.356,43,1.6173e+09
572,32,0.37891,1.9346,0.44727,-0.356,84,1.6173e+09
572,32,0.38477,1.9658,0.4375,-0.356,107,1.6173e+09
572,32,0.38965,1.9941,0.44336,-0.356,94,1.6173e+09
572,32,0.39551,2.0215,0.45215,-0.356,58,1.6173e+09
572,32,0.46777,2.0283,0.4873,-0.356,27,1.6173e+09
572,32,0.33887,2.0918,0.45508,-0.356,9,1.6173e+09
573,61,0.3623,1.877,0.28516,0,18,1.6173e+09
573,61,0.42969,1.8936,0.28613,0,51,1.6173e+09
573,61,0.43555,1.9238,0.27344,0,88,1.6173e+09
573,61,0.50488,1.9453,0.21289,0,98,1.6173e+09
573,61,0.44824,1.9873,0.22656,0,77,1.6173e+09
573,61,0.51953,2.0098,0.12695,0,40,1.6173e+09
573,61,0,1.8105,0.35547,0.356,8,1.6173e+09
573,61,0,1.8623,0.21094,0.356,9,1.6173e+09
573,61,0,1.8936,-0.19531,0.356,7,1.6173e+09
573,61,0.060547,1.9316,0.037109,0.356,6,1.6173e+09
573,61,0.18359,1.9463,0.17188,0.356,13,1.6173e+09
573,61,0.24902,1.9492,0.32617,0.356,26,1.6173e+09
573,61,0.31543,1.957,0.39355,0.356,37,1.6173e+09
573,61,0.32031,1.9805,0.42285,0.356,36,1.6173e+09
573,61,0.25977,1.9971,0.51953,0.356,24,1.6173e+09
573,61,0.31152,1.9268,0.39844,0.71201,7,1.6173e+09
573,61,0.18945,1.9033,0.65332,0.71201,9,1.6173e+09
573,61,0.19238,1.9336,0.65332,0.71201,8,1.6173e+09
573,61,0.37891,1.9785,0.16113,-1.068,9,1.6173e+09
573,61,0.38477,2.0107,0.1084,-1.068,9,1.6173e+09
573,61,0.45508,2.0283,0.060547,-1.068,8,1.6173e+09
573,61,0.3623,1.8916,0.16504,-0.71201,16,1.6173e+09
573,61,0.42969,1.9092,0.1416,-0.71201,43,1.6173e+09
573,61,0.43555,1.9385,0.14063,-0.71201,72,1.6173e+09
573,61,0.44238,1.9678,0.12988,-0.71201,79,1.6173e+09
573,61,0.5127,1.9844,0.055664,-0.71201,58,1.6173e+09
573,61,0.58496,1.9932,-0.094727,-0.71201,25,1.6173e+09
573,61,0,1.8252,0.27246,-0.356,7,1.6173e+09
573,61,0,1.8613,0.2207,-0.356,9,1.6173e+09
573,61,0.11914,1.9004,0.015625,-0.356,11,1.6173e+09
573,61,0.3623,1.8955,0.11523,-0.356,39,1.6173e+09
573,61,0.42969,1.9063,0.18262,-0.356,105,1.6173e+09
573,61,0.43555,1.9336,0.19531,-0.356,180,1.6173e+09
573,61,0.37891,1.9727,0.22363,-0.356,203,1.6173e+09
573,61,0.44824,1.9932,0.16992,-0.356,162,1.6173e+09
573,61,0.51953,2.0117,0.079102,-0.356,82,1.6173e+09
573,61,0.59277,2.0215,0.10156,-0.356,25,1.6173e+09
573,61,0.2002,2.1025,0.33301,-0.356,10,1.6173e+09
574,64,0.17871,1.8887,0.16211,0,5,1.6173e+09
574,64,0.24121,1.8984,0.26953,0,20,1.6173e+09
574,64,0.24512,1.9229,0.30664,0,48,1.6173e+09
574,64,0.24902,1.9482,0.33105,0,80,1.6173e+09
574,64,0.25293,1.9746,0.3457,0,97,1.6173e+09
574,64,0.25586,2.001,0.36621,0,85,1.6173e+09
574,64,0.19531,2.0381,0.36328,0,55,1.6173e+09
574,64,0.19727,2.0645,0.38379,0,26,1.6173e+09
574,64,0,1.8037,0.38867,0.356,7,1.6173e+09
574,64,0,1.8496,0.30371,0.356,10,1.6173e+09
574,64,0,1.8867,0.25684,0.356,10,1.6173e+09
574,64,0.30176,1.8975,0.21582,0.356,10,1.6173e+09
574,64,0.24512,1.9199,0.32129,0.356,24,1.6173e+09
574,64,0.24902,1.9404,0.37109,0.356,40,1.6173e+09
574,64,0.25293,1.9648,0.40039,0.356,48,1.6173e+09
574,64,0.25586,1.9873,0.43262,0.356,39,1.6173e+09
574,64,0.25977,2.0166,0.43359,0.356,23,1.6173e+09
574,64,0.18359,1.9355,0.26465,0.71201,6,1.6173e+09
574,64,0.24902,1.9199,0.46777,0.71201,11,1.6173e+09
574,64,0.18945,1.9648,0.43262,0.71201,12,1.6173e+09
574,64,0.25586,1.9736,0.49316,0.71201,11,1.6173e+09
574,64,0.3252,2.0518,-0.094727,-1.78,8,1.6173e+09
574,64,0.3291,2.0811,-0.095703,-1.78,7,1.6173e+09
574,64,0.31543,1.9834,-0.22168,-1.424,7,1.6173e+09
574,64,0.25586,2.0322,-0.092773,-1.424,10,1.6173e+09
574,64,0.3252,2.0527,-0.078125,-1.424,11,1.6173e+09
574,64,0.39551,2.0713,-0.024414,-1.424,9,1.6173e+09
574,64,0.24512,1.9453,0.078125,-1.068,16,1.6173e+09
574,64,0.24902,1.9746,0.072266,-1.068,34,1.6173e+09
574,64,0.31543,1.9951,0.075195,-1.068,51,1.6173e+09
574,64,0.32031,2.0244,0.048828,-1.068,53,1.6173e+09
574,64,0.3252,2.0527,0.058594,-1.068,41,1.6173e+09
574,64,0.26367,2.0918,0.054688,-1.068,21,1.6173e+09
574,64,0.30176,1.9072,0.097656,-0.71201,17,1.6173e+09
574,64,0.24512,1.9395,0.16992,-0.71201,42,1.6173e+09
574,64,0.31152,1.96,0.1709,-0.71201,67,1.6173e+09
574,64,0.25293,1.999,0.15527,-0.71201,72,1.6173e+09
574,64,0.32031,2.0225,0.092773,-0.71201,57,1.6173e+09
574,64,0.3252,2.0537,-0.054688,-0.71201,31,1.6173e+09
574,64,0.39551,2.0654,-0.15234,-0.71201,13,1.6173e+09
574,64,0,1.8057,0.37793,-0.356,7,1.6173e+09
575,26,0.18164,1.9248,-0.025391,0,8,1.6173e+09
575,26,0.24512,1.9473,-0.021484,0,14,1.6173e+09
575,26,0.18652,1.9824,0.00097656,0,15,1.6173e+09
575,26,0.31543,1.9951,0.048828,0,13,1.6173e+09
575,26,0.25586,2.0332,-0.049805,0,7,1.6173e+09
575,26,0,1.7627,0.54492,0.356,5,1.6173e+09
575,26,0,1.791,0.55371,0.356,5,1.6173e+09
575,26,0.05957,1.791,0.6416,0.356,9,1.6173e+09
575,26,0.24121,1.9053,0.21582,0.356,28,1.6173e+09
575,26,0.24512,1.9414,0.14355,0.356,47,1.6173e+09
575,26,0.24902,1.9727,0.12305,0.356,54,1.6173e+09
575,26,0.25293,2.001,0.125,0.356,44,1.6173e+09
575,26,0.25586,2.0342,0.040039,0.356,24,1.6173e+09
575,26,0.3252,2.0527,-0.083008,0.356,8,1.6173e+09
575,26,0.18164,1.9063,0.26563,0.71201,9,1.6173e+09
575,26,0.18359,1.9346,0.27051,0.71201,14,1.6173e+09
575,26,0.24902,1.96,0.25391,0.71201,16,1.6173e+09
575,26,0.25293,1.9971,0.18359,0.71201,13,1.6173e+09
575,26,0,1.7979,0.41602,-0.356,6,1.6173e+09
575,26,0.058594,1.832,0.39355,-0.356,7,1.6173e+09
575,26,0,1.7988,0.62402,-0.356,6,1.6173e+09
575,26,0.24121,1.9043,0.22754,-0.356,13,1.6173e+09
575,26,0.18359,1.9531,0.044922,-0.356,24,1.6173e+09
575,26,0.24902,1.9756,0.021484,-0.356,29,1.6173e+09
575,26,0.25293,2.0049,-0.0039063,-0.356,25,1.6173e+09
575,26,0.32031,2.0234,-0.082031,-0.356,14,1.6173e+09
576,64,0.18359,1.9248,0.33301,0,10,1.6173e+09
576,64,0.24902,1.9463,0.34277,0,18,1.6173e+09
576,64,0.25293,1.9902,0.24512,0,22,1.6173e+09
576,64,0.25586,2.0273,0.16992,0,19,1.6173e+09
576,64,0.19531,2.0703,0.022461,0,12,1.6173e+09
576,64,0.058594,1.8604,-0.22559,0.356,7,1.6173e+09
576,64,0.05957,1.8916,-0.20898,0.356,9,1.6173e+09
576,64,0,1.8867,0.42188,0.356,10,1.6173e+09
576,64,0.12305,1.8984,0.48047,0.356,12,1.6173e+09
576,64,0.24902,1.9648,0.21191,0.356,21,1.6173e+09
576,64,0.25293,2.0039,0.063477,0.356,28,1.6173e+09
576,64,0.12793,2.0449,-0.073242,0.356,28,1.6173e+09
576,64,0.12988,2.0742,-0.064453,0.356,22,1.6173e+09
576,64,0.06543,2.1074,0.0087891,0.356,11,1.6173e+09
576,64,0.24512,1.9365,-0.20117,0.71201,11,1.6173e+09
576,64,0.24902,1.9727,-0.12109,0.71201,28,1.6173e+09
576,64,0.31543,1.9941,-0.086914,0.71201,44,1.6173e+09
576,64,0.25586,2.0332,-0.052734,0.71201,46,1.6173e+09
576,64,0.25977,2.0625,-0.032227,0.71201,34,1.6173e+09
576,64,0.26367,2.0918,-0.020508,0.71201,17,1.6173e+09
576,64,0.24512,1.9404,0.15527,1.068,11,1.6173e+09
576,64,0.31152,1.957,0.19922,1.068,25,1.6173e+09
576,64,0.25293,2,0.14746,1.068,37,1.6173e+09
576,64,0.25586,2.0303,0.11914,1.068,37,1.6173e+09
576,64,0.19531,2.0674,0.11328,1.068,26,1.6173e+09
576,64,0.13184,2.1045,-0.026367,1.068,12,1.6173e+09
576,64,0.19238,2.0371,0.13184,1.424,7,1.6173e+09
576,64,0.17285,1.8184,-0.25879,-0.356,6,1.6173e+09
576,64,0.17578,1.8506,-0.24121,-0.356,11,1.6173e+09
576,64,0.11914,1.8721,-0.32422,-0.356,12,1.6173e+09
576,64,0,1.7734,-0.76855,-0.356,8,1.6173e+09
576,64,0.18652,1.9209,0.49121,-0.356,11,1.6173e+09
576,64,0.18945,1.9873,0.31348,-0.356,12,1.6173e+09
576,64,0.12793,2.0361,0.20703,-0.356,11,1.6173e+09
577,50,0.42285,1.8789,0.16406,0,9,1.6173e+09
577,50,0.36816,1.917,0.2041,0,15,1.6173e+09
577,50,0.31152,1.9414,0.31445,0,20,1.6173e+09
577,50,0.31543,1.9717,0.30859,0,24,1.6173e+09
577,50,0.25586,2.0127,0.29492,0,28,1.6173e+09
577,50,0.25977,2.0459,0.26367,0,25,1.6173e+09
577,50,0.26367,2.0742,0.27441,0,16,1.6173e+09
577,50,0,1.8398,0.14355,0.356,9,1.6173e+09
577,50,0,1.873,0.061523,0.356,9,1.6173e+09
577,50,0.42285,1.8857,0.042969,0.356,12,1.6173e+09
577,50,0.49023,1.8975,0.10645,0.356,21,1.6173e+09
577,50,0.37305,1.9219,0.36523,0.356,20,1.6173e+09
577,50,0.25293,1.9619,0.41211,0.356,25,1.6173e+09
577,50,0.25586,1.998,0.38184,0.356,38,1.6173e+09
577,50,0.25977,2.0283,0.37988,0.356,37,1.6173e+09
577,50,0.19727,2.0273,0.54492,0.356,24,1.6173e+09
577,50,0.31152,1.959,0.18164,0.71201,8,1.6173e+09
577,50,0.44238,1.9668,0.14941,0.71201,23,1.6173e+09
577,50,0.44824,1.998,0.091797,0.71201,30,1.6173e+09
577,50,0.58496,1.9951,0.013672,0.71201,25,1.6173e+09
577,50,0.13379,2.0977,0.38965,0.71201,16,1.6173e+09
577,50,0.13574,2.1318,0.36914,0.71201,10,1.6173e+09
577,50,0.31152,1.9316,0.37012,1.068,8,1.6173e+09
577,50,0.31543,1.9736,0.29785,1.068,13,1.6173e+09
577,50,0.38477,2.0059,0.1748,1.068,15,1.6173e+09
577,50,0.38965,2.042,-0.024414,1.068,13,1.6173e+09
577,50,0.19727,2.0967,0.10254,1.068,12,1.6173e+09
577,50,0.13379,2.084,0.45996,1.068,12,1.6173e+09
577,50,0.20313,2.1113,0.44434,1.068,9,1.6173e+09
577,50,0.057617,1.8438,-0.02832,-0.356,9,1.6173e+09
577,50,0.058594,1.873,0.044922,-0.356,10,1.6173e+09
577,50,0.05957,1.8975,0.1416,-0.356,9,1.6173e+09
577,50,0.060547,1.917,0.24219,-0.356,8,1.6173e+09
577,50,0.061523,1.9346,0.32324,-0.356,9,1.6173e+09
577,50,0.24902,1.958,0.2666,-0.356,11,1.6173e+09
577,50,0.18945,1.9854,0.3252,-0.356,9,1.6173e+09
577,50,0.65918,1.9971,-0.16113,0.71201,13,1.6173e+09
578,31,0.4834,1.8613,0.19824,0,7,1.6173e+09
578,31,0.49023,1.8799,0.27539,0,20,1.6173e+09
578,31,0.56055,1.8867,0.30566,0,39,1.6173e+09
578,31,0.56836,1.9121,0.32324,0,51,1.6173e+09
578,31,0.57617,1.9307,0.37598,0,48,1.6173e+09
578,31,0.58496,1.9473,0.4375,0,31,1.6173e+09
578,31,0.46094,2.0205,0.38672,0,14,1.6173e+09
578,31,0.26758,2.0527,0.53418,0,5,1.6173e+09
578,31,0.54395,1.8477,0.16797,0.356,14,1.6173e+09
578,31,0.61328,1.8438,0.27344,0.356,42,1.6173e+09
578,31,0.56055,1.8838,0.32422,0.356,80,1.6173e+09
578,31,0.56836,1.9004,0.38672,0.356,105,1.6173e+09
578,31,0.57617,1.9131,0.45703,0.356,97,1.6173e+09
578,31,0.58496,1.9209,0.53906,0.356,61,1.6173e+09
578,31,0.46094,1.9902,0.52246,0.356,29,1.6173e+09
578,31,0.40137,2.0518,0.44824,0.356,11,1.6173e+09
578,31,0.4834,1.8496,0.28516,0.71201,9,1.6173e+09
578,31,0.49023,1.8701,0.33398,0.71201,28,1.6173e+09
578,31,0.56055,1.875,0.37207,0.71201,55,1.6173e+09
578,31,0.56836,1.8945,0.41504,0.71201,70,1.6173e+09
578,31,0.57617,1.915,0.45313,0.71201,63,1.6173e+09
578,31,0.51953,1.9316,0.56836,0.71201,38,1.6173e+09
578,31,0.46094,1.9648,0.61133,0.71201,16,1.6173e+09
578,31,0,1.9014,0.099609,-0.356,6,1.6173e+09
578,31,0,1.9307,0.086914,-0.356,7,1.6173e+09
578,31,-0.12305,1.9492,0.18848,-0.356,8,1.6173e+09
578,31,0.31152,1.874,0.59863,-0.356,10,1.6173e+09
578,31,0.31543,1.9082,0.58691,-0.356,15,1.6173e+09
578,31,0.19238,1.9502,0.60254,-0.356,15,1.6173e+09
578,31,-0.12109,1.7246,0.86426,0.356,10,1.6173e+09
578,31,-0.37305,1.9502,-0.14941,-0.356,6,1.6173e+09
579,50,0.36816,1.8945,0.35645,0,18,1.6173e+09
579,50,0.43555,1.9072,0.37305,0,55,1.6173e+09
579,50,0.37891,1.9541,0.34961,0,101,1.6173e+09
579,50,0.38477,1.9873,0.32813,0,124,1.6173e+09
579,50,0.38965,2.0244,0.27246,0,101,1.6173e+09
