SpineBase_X,SpineMid_X,Neck_X,Head_X,ShoulderLeft_X,ElbowLeft_X,WristLeft_X,HandLeft_X,ShoulderRight_X,ElbowRight_X,WristRight_X,HandRight_X,HipLeft_X,KneeLeft_X,AnkleLeft_X,FootLeft_X,HipRight_X,KneeRight_X,AnkleRight_X,FootRight_X,SpineShoulder_X,HandTipLeft_X,ThumbLeft_X,HandTipRight_X,ThumbRight_X,SpineBase_Y,SpineMid_Y,Neck_Y,Head_Y,ShoulderLeft_Y,ElbowLeft_Y,WristLeft_Y,HandLeft_Y,ShoulderRight_Y,ElbowRight_Y,WristRight_Y,HandRight_Y,HipLeft_Y,KneeLeft_Y,AnkleLeft_Y,FootLeft_Y,HipRight_Y,KneeRight_Y,AnkleRight_Y,FootRight_Y,SpineShoulder_Y,HandTipLeft_Y,ThumbLeft_Y,HandTipRight_Y,ThumbRight_Y,SpineBase_Z,SpineMid_Z,Neck_Z,Head_Z,ShoulderLeft_Z,ElbowLeft_Z,WristLeft_Z,HandLeft_Z,ShoulderRight_Z,ElbowRight_Z,WristRight_Z,HandRight_Z,HipLeft_Z,KneeLeft_Z,AnkleLeft_Z,FootLeft_Z,HipRight_Z,KneeRight_Z,AnkleRight_Z,FootRight_Z,SpineShoulder_Z,HandTipLeft_Z,ThumbLeft_Z,HandTipRight_Z,ThumbRight_Z
0.15776,0.15284,0.14673,0.15472,0.32326,0.5186,0.44821,0.42627,-0.0051074,-0.050405,-0.049234,-0.040113,0.22853,0.25319,0.27154,0.27909,0.081191,0.076182,0.051983,0.046296,0.14844,0.38625,0.4218,-0.031364,-0.0026311,2.0281,2.0543,2.0669,2.0684,2.0414,2.0286,2.0019,2.0027,1.9984,1.984,1.9184,1.9171,1.9912,2.0149,2.0381,1.9043,1.9899,2.0164,2.0485,1.9762,2.0661,2.0167,1.9629,1.9094,1.922,-0.21847,0.099412,0.40597,0.54796,0.29713,0.35831,0.55166,0.57209,0.26631,0.014288,-0.18624,-0.22094,-0.21314,-0.4945,-0.84502,-0.87392,-0.21545,-0.50041,-0.85725,-0.94128,0.3309,0.6401,0.6031,-0.28736,-0.2005
0.15756,0.1522,0.14578,0.15502,0.3222,0.51534,0.43609,0.42072,-0.0051829,-0.050336,-0.049254,-0.041336,0.22843,0.25206,0.27146,0.27912,0.08086,0.076374,0.052321,0.046263,0.14756,0.38146,0.41974,-0.033846,-0.010359,2.0287,2.055,2.0675,2.0687,2.0419,2.0298,2.0004,1.9979,1.9988,1.9844,1.9202,1.9199,1.9921,2.0133,2.0384,1.9044,1.9902,2.0175,2.0487,1.9768,2.0667,2.0078,1.9614,1.9104,1.8954,-0.21726,0.10015,0.40621,0.54784,0.29648,0.36408,0.5539,0.57377,0.26646,0.014124,-0.18677,-0.22098,-0.21197,-0.49273,-0.84518,-0.87415,-0.21431,-0.50225,-0.85719,-0.94125,0.33126,0.64072,0.60889,-0.28785,-0.23413
0.15743,0.15185,0.14523,0.1547,0.322,0.51535,0.43764,0.43304,-0.0054162,-0.05078,-0.049374,-0.044107,0.22833,0.25393,0.27159,0.27928,0.080698,0.076858,0.052216,0.046296,0.14706,0.39552,0.43723,-0.036048,-0.01496,2.0291,2.0553,2.0678,2.0689,2.0424,2.0301,1.9978,1.992,1.9991,1.9853,1.9208,1.9185,1.9926,2.0165,2.0384,1.9044,1.9904,2.0174,2.0487,1.9767,2.067,1.9987,1.9542,1.9101,1.8876,-0.21687,0.10041,0.4063,0.54777,0.29749,0.3645,0.55462,0.58041,0.26627,0.013185,-0.18761,-0.22252,-0.21157,-0.49951,-0.84538,-0.87437,-0.21398,-0.50071,-0.85721,-0.94118,0.33139,0.64358,0.61353,-0.28784,-0.24324
0.15702,0.15093,0.14374,0.15242,0.32034,0.51419,0.50688,0.50596,-0.0066097,-0.051274,-0.04976,-0.041945,0.22807,0.25472,0.27156,0.27913,0.080141,0.076612,0.052489,0.046407,0.14571,0.48821,0.53599,-0.032604,-0.010461,2.0297,2.0561,2.0687,2.0697,2.0425,2.0324,1.9707,1.9664,1.9998,1.9861,1.9216,1.9188,1.993,2.0178,2.0384,1.9043,1.9913,2.0187,2.0483,1.977,2.0679,1.9559,1.9477,1.9107,1.893,-0.21688,0.10037,0.40612,0.54764,0.29595,0.36131,0.56034,0.59157,0.26569,0.012692,-0.18811,-0.22475,-0.21159,-0.50148,-0.8453,-0.87431,-0.214,-0.50335,-0.85665,-0.94113,0.33125,0.64854,0.57051,-0.29274,-0.24134
0.15657,0.14839,0.13796,0.14715,0.31697,0.53312,0.61123,0.62596,-0.010476,-0.052238,-0.04985,-0.040661,0.22758,0.25493,0.27127,0.27863,0.079702,0.076428,0.052686,0.046367,0.1408,0.64305,0.6593,-0.031398,-0.0037871,2.0302,2.0568,2.0691,2.0703,2.0442,2.0367,1.9588,1.9441,2.0015,1.9875,1.9219,1.9194,1.9935,2.0183,2.0385,1.9042,1.9919,2.02,2.0488,1.9766,2.0684,1.9177,1.9368,1.9115,1.923,-0.21673,0.10028,0.40539,0.54773,0.29772,0.33145,0.50844,0.54109,0.26455,0.011923,-0.18858,-0.2255,-0.21123,-0.50202,-0.84513,-0.87415,-0.21407,-0.5052,-0.85482,-0.94123,0.33071,0.60598,0.5644,-0.29287,-0.20876
0.15562,0.14482,0.13172,0.13837,0.31343,0.53445,0.69548,0.73157,-0.01439,-0.05302,-0.049003,-0.038976,0.22676,0.25511,0.27126,0.27833,0.078559,0.076044,0.052541,0.046169,0.13518,0.7781,0.76053,-0.031839,0.00063323,2.0309,2.0568,2.068,2.0701,2.0446,2.0432,1.966,1.9499,2.0026,1.9885,1.9235,1.9233,1.9938,2.0186,2.0385,1.9042,1.9929,2.021,2.0497,1.977,2.0676,1.9248,1.9387,1.9115,1.9285,-0.21666,0.10027,0.40529,0.54821,0.29804,0.32573,0.43222,0.45645,0.26303,0.01155,-0.18906,-0.22609,-0.21079,-0.5019,-0.84573,-0.87478,-0.21449,-0.50743,-0.85304,-0.94143,0.33062,0.49657,0.45304,-0.29321,-0.19827
0.15373,0.14173,0.12834,0.13085,0.30842,0.53903,0.73328,0.79234,-0.017204,-0.053576,-0.049378,-0.039474,0.22519,0.25519,0.27132,0.27752,0.07626,0.075899,0.052171,0.046257,0.13182,0.84031,0.80564,-0.033786,-0.010642,2.0315,2.057,2.0678,2.0695,2.0424,2.0483,1.9919,1.9718,2.0034,1.9895,1.9253,1.9252,1.9937,2.0189,2.0388,1.9045,1.9943,2.0213,2.0501,1.9767,2.0675,1.956,1.9654,1.9176,1.8944,-0.21706,0.099708,0.40466,0.54776,0.29732,0.29882,0.34107,0.36543,0.26198,0.011386,-0.18931,-0.22876,-0.21075,-0.50175,-0.84591,-0.87497,-0.21547,-0.5075,-0.85388,-0.94132,0.33,0.38206,0.34695,-0.29378,-0.24427
0.15279,0.14062,0.12733,0.12517,0.3053,0.53284,0.73516,0.80823,-0.018898,-0.054658,-0.051644,-0.04396,0.22423,0.25522,0.27137,0.27676,0.075415,0.074792,0.051962,0.046023,0.13078,0.86749,0.78044,-0.039431,-0.0022064,2.0317,2.0568,2.0674,2.0683,2.0402,2.0475,2.0126,2.0063,2.004,1.9901,1.9267,1.9273,1.9936,2.0194,2.0392,1.9048,1.9948,2.0221,2.0502,1.9767,2.0672,1.9986,2,1.9191,1.9297,-0.21722,0.099504,0.40446,0.54799,0.2968,0.27911,0.28507,0.28887,0.26192,0.0096446,-0.1911,-0.22724,-0.21079,-0.50159,-0.84667,-0.87574,-0.21574,-0.509,-0.85364,-0.94157,0.32979,0.29776,0.25743,-0.29382,-0.20703
0.15109,0.13946,0.12668,0.12146,0.30461,0.53035,0.73344,0.81064,-0.019405,-0.055397,-0.055964,-0.051714,0.22247,0.25507,0.2713,0.27641,0.073891,0.074357,0.051967,0.046063,0.13002,0.87147,0.78086,-0.043624,-0.0097819,2.0314,2.0562,2.0667,2.0668,2.0392,2.0477,2.0239,2.0229,2.0041,1.9901,1.9272,1.9254,1.9929,2.0197,2.0392,1.9047,1.9949,2.0218,2.0503,1.9772,2.0665,2.0205,2.0089,1.9169,1.9353,-0.21776,0.099063,0.4041,0.54752,0.29605,0.26873,0.26075,0.26108,0.26187,0.0079146,-0.19279,-0.22418,-0.21148,-0.50161,-0.84855,-0.87766,-0.2161,-0.50869,-0.85587,-0.94137,0.32942,0.268,0.23277,-0.29357,-0.19485
0.14955,0.13863,0.12662,0.121,0.30469,0.52933,0.73244,0.80154,-0.01924,-0.05617,-0.05997,-0.053158,0.22086,0.25405,0.27102,0.276,0.072522,0.072293,0.052449,0.046008,0.12977,0.87094,0.85418,-0.04705,-0.010794,2.0304,2.0553,2.0656,2.0664,2.0375,2.0499,2.0283,2.0219,2.0036,1.9895,1.9258,1.9215,1.9911,2.0201,2.0397,1.9051,1.9944,2.0204,2.0498,1.9767,2.0655,2.0202,2.025,1.9152,1.9332,-0.21849,0.09854,0.40366,0.54755,0.29279,0.2557,0.25039,0.24953,0.26219,0.0071746,-0.19313,-0.22249,-0.21254,-0.50233,-0.85,-0.87911,-0.2165,-0.50896,-0.85649,-0.94119,0.32897,0.25543,0.23159,-0.29195,-0.19111
0.14923,0.13853,0.12673,0.12212,0.30437,0.51914,0.71982,0.77808,-0.018617,-0.056436,-0.060084,-0.048289,0.22053,0.25398,0.271,0.27641,0.072237,0.071474,0.05239,0.046268,0.12982,0.84885,0.83231,-0.042707,-0.0076711,2.0297,2.0547,2.0651,2.066,2.0374,2.0487,2.0157,2.006,2.0022,1.9877,1.925,1.9182,1.9902,2.02,2.0395,1.905,1.9938,2.0188,2.0494,1.9762,2.065,1.9982,2.0184,1.9113,1.924,-0.21883,0.098374,0.40363,0.54778,0.29248,0.21529,0.1879,0.17608,0.26256,0.0089989,-0.19149,-0.22219,-0.21298,-0.50238,-0.8506,-0.87969,-0.21669,-0.50808,-0.85572,-0.94102,0.32891,0.16888,0.15031,-0.29152,-0.19153
0.14919,0.13845,0.12675,0.12358,0.30135,0.48903,0.66114,0.68717,-0.017577,-0.055747,-0.056172,-0.043159,0.22072,0.254,0.27088,0.27629,0.072049,0.070866,0.052525,0.045983,0.12982,0.75784,0.74777,-0.037741,-0.0026601,2.0284,2.0537,2.0645,2.0651,2.0349,2.0372,1.9922,1.9812,2.0011,1.9853,1.9219,1.9158,1.9889,2.0205,2.0394,1.9049,1.9925,2.0163,2.0492,1.9762,2.0642,1.9717,1.9852,1.9074,1.918,-0.22111,0.097315,0.40341,0.54767,0.28687,0.12298,0.01747,0.012604,0.26279,0.0079164,-0.19248,-0.22133,-0.21548,-0.50404,-0.85219,-0.88123,-0.21863,-0.50169,-0.85594,-0.94154,0.32852,-0.022409,-0.034761,-0.28768,-0.19058
0.15021,0.13915,0.12735,0.12429,0.29994,0.46335,0.60633,0.62551,-0.015989,-0.054867,-0.054925,-0.041249,0.22192,0.25442,0.27092,0.27621,0.072875,0.070968,0.05237,0.046018,0.13043,0.68306,0.61348,-0.037284,-0.00301,2.028,2.0532,2.0638,2.0645,2.0327,2.0329,1.9754,1.9699,2.0004,1.9841,1.9206,1.9149,1.9886,2.0208,2.0395,1.905,1.9921,2.0162,2.049,1.9761,2.0636,1.958,1.9807,1.912,1.9193,-0.22242,0.096602,0.40322,0.54765,0.28214,0.075191,-0.064557,-0.071826,0.26351,0.0080846,-0.19227,-0.22165,-0.21695,-0.50485,-0.85424,-0.88325,-0.21973,-0.50195,-0.85528,-0.9415,0.3282,-0.11725,-0.091711,-0.28695,-0.19563
0.15342,0.14447,0.13546,0.12903,0.29906,0.39654,0.47234,0.47689,-0.01057,-0.050396,-0.053326,-0.040138,0.22509,0.25449,0.27066,0.27577,0.07604,0.072005,0.052077,0.046214,0.13779,0.50735,0.47252,-0.035748,-0.00054656,2.0281,2.0523,2.0619,2.0637,2.0285,2.0326,1.973,1.9609,1.9983,1.9798,1.9189,1.9134,1.9889,2.0209,2.0395,1.9051,1.992,2.0126,2.0486,1.9765,2.0619,1.9324,1.9626,1.9097,1.9132,-0.22471,0.094912,0.40257,0.54706,0.27874,0.025293,-0.1602,-0.17755,0.26492,0.012497,-0.18853,-0.21605,-0.21921,-0.50864,-0.85627,-0.88534,-0.22194,-0.49466,-0.8575,-0.94142,0.32723,-0.23613,-0.21419,-0.28218,-0.20132
0.1544,0.14709,0.14014,0.13311,0.29965,0.37117,0.42815,0.42075,-0.0076356,-0.049646,-0.052849,-0.041125,0.22598,0.25244,0.2701,0.27495,0.077093,0.072268,0.051946,0.046244,0.14194,0.43972,0.38874,-0.034101,-0.00026257,2.028,2.0521,2.0615,2.0639,2.0267,2.0344,1.9725,1.9635,1.9979,1.9792,1.9176,1.9124,1.9889,2.0217,2.0397,1.9053,1.9918,2.0121,2.0482,1.9765,2.0616,1.9411,1.9808,1.9084,1.9178,-0.22523,0.094514,0.40259,0.54685,0.2775,0.0065107,-0.18519,-0.19817,0.26616,0.012933,-0.1879,-0.21309,-0.21967,-0.51593,-0.85516,-0.88425,-0.22251,-0.4957,-0.85581,-0.94133,0.32713,-0.2638,-0.19625,-0.28136,-0.19484
0.15758,0.1533,0.14882,0.14426,0.30274,0.35523,0.35961,0.34606,-0.0028011,-0.047581,-0.053217,-0.045348,0.2292,0.25221,0.27072,0.27599,0.080715,0.072443,0.051681,0.04629,0.15006,0.34056,0.30553,-0.040862,-0.0019229,2.0275,2.0508,2.0597,2.0646,2.0258,2.0332,1.9737,1.9701,1.9962,1.9775,1.9165,1.9164,1.9904,2.023,2.04,1.9057,1.9887,2.0101,2.0478,1.9767,2.0599,1.9673,1.9416,1.9126,1.9193,-0.22587,0.094352,0.40301,0.54688,0.27679,0.0017491,-0.19932,-0.23805,0.26752,0.013482,-0.18745,-0.20871,-0.22087,-0.52492,-0.85737,-0.8865,-0.22259,-0.49249,-0.85887,-0.94158,0.32741,-0.28597,-0.21804,-0.27653,-0.19104
0.15851,0.15454,0.15016,0.14721,0.30361,0.35321,0.35756,0.34711,-0.0010404,-0.047308,-0.05344,-0.043336,0.22995,0.25177,0.27039,0.27604,0.081783,0.072949,0.051618,0.046273,0.15139,0.34353,0.30504,-0.041506,-0.0024994,2.027,2.0502,2.0592,2.0641,2.0256,2.0328,1.9735,1.9701,1.995,1.9771,1.9161,1.9144,1.9905,2.0227,2.0401,1.9058,1.9876,2.0086,2.0476,1.9763,2.0593,1.9711,1.9417,1.9116,1.9158,-0.226,0.094403,0.40319,0.54704,0.27692,0.0020116,-0.19912,-0.23802,0.26787,0.013121,-0.18782,-0.22484,-0.22104,-0.52491,-0.85654,-0.88568,-0.22264,-0.49066,-0.85925,-0.94153,0.32756,-0.28589,-0.2167,-0.27327,-0.20466
0.15927,0.15531,0.15085,0.14897,0.30446,0.35279,0.35732,0.35044,0.00043502,-0.046691,-0.053408,-0.042194,0.23061,0.25172,0.27009,0.27602,0.082514,0.073023,0.051223,0.046324,0.1521,0.34537,0.30716,-0.041075,-0.0025419,2.0268,2.0501,2.0592,2.064,2.0256,2.0327,1.9736,1.9727,1.9943,1.9767,1.9164,1.916,1.9907,2.0229,2.0403,1.906,1.987,2.0076,2.0481,1.9762,2.0593,1.9759,1.9421,1.9161,1.9161,-0.2259,0.094528,0.40327,0.5473,0.27708,0.0018349,-0.19933,-0.2389,0.26825,0.013556,-0.1875,-0.22499,-0.22105,-0.52547,-0.85563,-0.88478,-0.2224,-0.48881,-0.85935,-0.94153,0.32766,-0.28685,-0.22585,-0.27381,-0.20124
0.16013,0.1562,0.1517,0.15042,0.3056,0.35276,0.36234,0.36586,0.001588,-0.045552,-0.052939,-0.039815,0.23154,0.25122,0.27001,0.27635,0.08322,0.072987,0.051024,0.0465,0.15296,0.37072,0.3133,-0.038981,-0.0013217,2.0266,2.0498,2.0587,2.0633,2.026,2.0321,1.9761,1.9754,1.9936,1.9759,1.9169,1.9157,1.991,2.0228,2.0404,1.9061,1.9866,2.008,2.0479,1.9767,2.0588,1.9645,1.9501,1.9125,1.9109,-0.22619,0.094345,0.40314,0.54725,0.27687,5.921e-05,-0.20157,-0.23499,0.26833,0.013875,-0.18747,-0.2259,-0.22149,-0.52709,-0.85548,-0.88465,-0.22255,-0.49155,-0.8579,-0.9414,0.32752,-0.28424,-0.2378,-0.27337,-0.20602
0.16017,0.15621,0.15168,0.15091,0.30488,0.36215,0.43999,0.44603,0.0017944,-0.045341,-0.050919,-0.036633,0.23162,0.25079,0.26964,0.27565,0.083184,0.072816,0.051188,0.046639,0.15295,0.46587,0.42316,-0.035519,-0.00033282,2.0266,2.0497,2.0585,2.0623,2.0247,2.0343,1.9812,1.9734,1.9934,1.9758,1.9167,1.9127,1.9908,2.0222,2.0403,1.9061,1.9866,2.0082,2.0476,1.9776,2.0587,1.9522,1.9366,1.9073,1.9137,-0.2263,0.0943,0.40311,0.5469,0.27627,0.0039864,-0.18216,-0.19038,0.26842,0.014261,-0.18715,-0.22473,-0.22161,-0.52607,-0.85344,-0.8826,-0.22266,-0.49355,-0.85727,-0.94125,0.32749,-0.25917,-0.21007,-0.27183,-0.19949
0.15989,0.15581,0.15094,0.15076,0.30436,0.4416,0.58081,0.59984,0.0012,-0.045862,-0.050508,-0.036554,0.23135,0.25483,0.26973,0.27601,0.082813,0.072078,0.051508,0.04661,0.15232,0.6461,0.57312,-0.034303,0.00072336,2.0263,2.0494,2.0581,2.0615,2.025,2.0381,1.9892,1.9794,1.9929,1.9747,1.9164,1.9102,1.9903,2.0214,2.0399,1.9058,1.9867,2.0082,2.0471,1.9773,2.0584,1.9558,1.9417,1.9027,1.9125,-0.22653,0.094044,0.40278,0.54681,0.27595,0.049684,-0.096344,-0.10337,0.26828,0.015158,-0.18647,-0.22413,-0.22195,-0.51626,-0.85562,-0.88471,-0.22287,-0.49339,-0.85693,-0.94123,0.32718,-0.15636,-0.11771,-0.26939,-0.20044
0.159,0.15485,0.14966,0.1504,0.30531,0.48599,0.64682,0.66878,-0.00010985,-0.047861,-0.050808,-0.040591,0.23046,0.25573,0.26991,0.27693,0.081797,0.071546,0.051578,0.04656,0.15113,0.73579,0.64917,-0.035436,0.0017475,2.0258,2.0493,2.0586,2.0611,2.0268,2.0416,1.9929,1.9879,1.9922,1.9746,1.9158,1.9132,1.9894,2.0218,2.0397,1.9058,1.9864,2.0089,2.0469,1.9776,2.0587,1.971,1.9461,1.9035,1.9074,-0.22662,0.094135,0.40308,0.54689,0.27552,0.092828,-0.028333,-0.023604,0.26781,0.013954,-0.18757,-0.21094,-0.22225,-0.51537,-0.85613,-0.88516,-0.22275,-0.49567,-0.85467,-0.94127,0.32742,-0.06543,-0.044259,-0.28151,-0.20064
